Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
869,60,Female,Scarf,Accessories,125,Illinois,XS,Orange,Spring,4.5,No,Store Pickup,No,No,40,Google Pay,Bi-Weekly
870,40,Male,Trench Coat,Outerwear,18,California,XXL,Yellow,Summer,3.3,Yes,Two-Day Shipping,No,No,6,Bank Transfer,Annually
871,56,Female,Puffer Jacket,Outerwear,147,Washington,XXL,Pink,Spring,3.4,Yes,Two-Day Shipping,Yes,Yes,48,Debit Card,Bi-Weekly
872,63,Male,Parka,Outerwear,103,Nevada,L,Yellow,Spring,4.8,No,Store Pickup,Yes,Yes,36,Debit Card,Daily
873,36,Female,Belt,Accessories,22,Oregon,L,Olive,Fall,4.3,No,Free Shipping,Yes,No,28,Bank Transfer,Daily
874,62,Female,Earrings,Accessories,56,New York,XL,Purple,Fall,4,No,Express,No,Yes,21,PayPal,Quarterly
875,37,Male,Oxfords,Footwear,38,Nevada,L,Beige,Winter,3.6,No,Express,No,No,22,PayPal,Monthly
876,28,Female,Sunglasses,Accessories,19,California,S,Teal,Fall,4.6,No,Two-Day Shipping,Yes,No,39,Cash,Daily
877,23,Female,Boots,Footwear,82,Florida,XXL,Beige,Fall,2.6,No,Standard,No,Yes,20,Debit Card,Monthly
878,53,Male,Hoodie,Clothing,85,Texas,L,Red,Summer,2,Yes,Next Day Air,Yes,Yes,0,PayPal,Weekly
879,48,Female,Vest,Clothing,121,Michigan,XL,Teal,Summer,2.6,No,Store Pickup,No,No,45,Bank Transfer,Bi-Weekly
880,41,Female,Bracelet,Accessories,75,Georgia,XL,Beige,Spring,4.8,Yes,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
881,38,Male,Puffer Jacket,Outerwear,73,Oregon,M,Cream,Summer,2.9,Yes,Next Day Air,No,No,37,Apple Pay,Daily
882,53,Female,Sneakers,Footwear,29,Tennessee,M,Yellow,Summer,1.3,No,Standard,No,No,60,Cash,Daily
883,63,Male,Parka,Outerwear,116,New York,XXL,Yellow,Fall,3.2,No,Free Shipping,Yes,No,9,Bank Transfer,Quarterly
884,57,Male,Watch,Accessories,106,Colorado,XS,White,Spring,3.1,Yes,Store Pickup,Yes,Yes,38,Bank Transfer,Weekly
885,59,Female,Sneakers,Footwear,45,Georgia,XS,White,Winter,3.3,No,Next Day Air,No,No,8,Bank Transfer,Bi-Weekly
886,37,Female,Boots,Footwear,60,Oregon,L,Olive,Winter,1.4,No,Next Day Air,Yes,Yes,22,Cash,Annually
887,46,Male,Skirt,Clothing,149,Ohio,XS,Teal,Spring,4.9,Yes,Store Pickup,No,Yes,10,Credit Card,Quarterly
888,38,Female,T-shirt,Clothing,93,Texas,XL,Teal,Fall,4.4,Yes,Express,No,Yes,34,Debit Card,Bi-Weekly
889,56,Female,Dress,Clothing,60,Tennessee,L,Cream,Summer,3,No,Standard,Yes,Yes,51,PayPal,Bi-Weekly
890,61,Male,Skirt,Clothing,147,Florida,XS,Yellow,Summer,3.4,No,Next Day Air,No,No,60,Credit Card,Annually
891,33,Female,Skirt,Clothing,51,New York,L,Red,Winter,1.2,Yes,Next Day Air,Yes,Yes,42,Cash,Bi-Weekly
892,59,Male,Puffer Jacket,Outerwear,87,Georgia,S,Yellow,Summer,2.2,No,Next Day Air,No,No,5,Apple Pay,Daily
893,38,Female,Raincoat,Outerwear,114,Ohio,L,Olive,Spring,3.1,Yes,Express,Yes,No,57,Google Pay,Annually
894,65,Male,Oxfords,Footwear,22,Texas,M,Pink,Summer,2.4,Yes,Store Pickup,No,Yes,32,PayPal,Annually
895,24,Female,Hoodie,Clothing,62,Tennessee,S,Cream,Fall,1.3,Yes,Next Day Air,Yes,Yes,2,Apple Pay,Weekly
896,18,Male,Shorts,Clothing,99,Florida,L,Red,Fall,,No,Standard,Yes,Yes,38,Debit Card,Quarterly
897,61,Female,Bracelet,Accessories,67,Tennessee,XXL,Cream,Fall,2.6,Yes,Next Day Air,No,No,17,Bank Transfer,Weekly
898,56,Male,Trench Coat,Outerwear,116,Texas,XXL,Yellow,Summer,3.7,Yes,Standard,Yes,Yes,10,Bank Transfer,Monthly
899,52,Female,Dress,Clothing,57,Oregon,M,Orange,Winter,2.1,No,Free Shipping,No,Yes,48,Credit Card,Monthly
900,53,Female,Boots,Footwear,66,Florida,XL,Black,Winter,2.9,Yes,Express,Yes,No,11,Credit Card,Annually
901,45,Female,Hoodie,Clothing,127,Oregon,S,Yellow,Spring,3.7,Yes,Express,No,Yes,36,Credit Card,Weekly
902,29,Female,Hat,Accessories,133,New York,XXL,Black,Winter,2.5,No,Two-Day Shipping,Yes,Yes,11,Cash,Weekly
903,19,Female,Earrings,Accessories,32,Washington,S,Teal,Fall,3.2,Yes,Two-Day Shipping,No,Yes,7,Cash,Daily
904,52,Male,Puffer Jacket,Outerwear,58,Oregon,M,Beige,Spring,1.6,Yes,Store Pickup,Yes,Yes,24,Credit Card,Quarterly
905,67,Male,Coat,Clothing,72,Virginia,XXL,Black,Spring,1.1,No,Two-Day Shipping,No,No,43,Google Pay,Monthly
906,61,Female,Windbreaker,Outerwear,79,Georgia,XXL,Yellow,Winter,4.7,Yes,Next Day Air,No,Yes,9,PayPal,Annually
907,34,Male,Mules,Footwear,109,Oregon,XS,Pink,Fall,1.6,No,Next Day Air,Yes,No,8,Bank Transfer,Annually
908,43,Female,Scarf,Accessories,121,Arizona,XXL,Yellow,Winter,4.8,No,Free Shipping,No,No,42,Apple Pay,Weekly
909,31,Male,Heels,Footwear,64,Washington,XXL,Orange,Fall,4.6,No,Free Shipping,No,Yes,25,Debit Card,Monthly
910,59,Female,Leggings,Clothing,91,Tennessee,XL,Pink,Spring,1.8,No,Two-Day Shipping,Yes,No,59,Google Pay,Monthly
911,19,Male,Slip-ons,Footwear,113,Colorado,XXL,Navy,Fall,4.9,Yes,Store Pickup,No,Yes,9,Apple Pay,Bi-Weekly
912,65,Male,Windbreaker,Outerwear,139,Georgia,XL,Teal,Spring,3.7,Yes,Standard,Yes,Yes,58,Bank Transfer,Daily
913,38,Female,Belt,Accessories,66,Oregon,S,Red,Fall,4.4,No,Two-Day Shipping,No,No,30,PayPal,Annually
914,37,Male,Flip Flops,Footwear,55,Tennessee,S,Navy,Winter,1.5,No,Express,No,No,44,Bank Transfer,Weekly
915,46,Male,Dress,Clothing,25,Florida,L,Yellow,Winter,,Yes,Two-Day Shipping,No,No,37,Google Pay,Weekly
916,49,Female,Raincoat,Outerwear,101,California,M,White,Summer,1.5,No,Store Pickup,No,Yes,7,Bank Transfer,Annually
917,36,Male,Oxfords,Footwear,105,Colorado,L,Black,Winter,5,No,Free Shipping,Yes,No,33,Credit Card,Monthly
918,21,Male,Sunglasses,Accessories,93,Ohio,L,Pink,Fall,1.2,No,Store Pickup,Yes,No,35,Credit Card,Weekly
919,19,Female,Vest,Clothing,112,New York,L,Pink,Winter,1.1,No,Store Pickup,No,No,23,Bank Transfer,Quarterly
920,63,Female,Parka,Outerwear,48,Georgia,XXL,Olive,Summer,3,No,Standard,No,Yes,51,Cash,Bi-Weekly
921,69,Male,T-shirt,Clothing,42,New York,XS,Navy,Fall,1.3,Yes,Standard,Yes,Yes,46,Credit Card,Annually
922,27,Female,Belt,Accessories,99,Virginia,XXL,White,Spring,1.2,Yes,Express,Yes,Yes,5,Cash,Daily
923,68,Male,Coat,Clothing,68,Texas,XXL,White,Winter,2.3,Yes,Next Day Air,Yes,No,38,Cash,Weekly
924,64,Male,Trench Coat,Outerwear,128,Florida,XL,Black,Spring,1.7,Yes,Free Shipping,Yes,Yes,44,Credit Card,Annually
925,29,Female,Hoodie,Clothing,73,Florida,L,Orange,Fall,3.4,No,Express,No,No,52,PayPal,Annually
926,59,Female,Sneakers,Footwear,87,Virginia,S,White,Spring,1.3,No,Store Pickup,Yes,No,5,Cash,Annually
927,65,Male,Raincoat,Outerwear,96,Colorado,M,Cream,Spring,3.3,No,Next Day Air,No,No,23,Apple Pay,Bi-Weekly
928,52,Male,Trench Coat,Outerwear,73,Colorado,S,Black,Fall,2.6,No,Free Shipping,No,No,55,Apple Pay,Monthly
929,65,Female,Loafers,Footwear,122,Texas,S,Beige,Winter,5,Yes,Next Day Air,No,Yes,27,Bank Transfer,Annually
930,55,Male,Loafers,Footwear,70,California,XS,Pink,Winter,1.6,No,Express,Yes,No,25,Debit Card,Bi-Weekly
931,30,Female,Scarf,Accessories,142,Illinois,L,Navy,Winter,4.9,Yes,Free Shipping,Yes,Yes,60,PayPal,Annually
932,36,Male,Puffer Jacket,Outerwear,75,Michigan,L,Red,Winter,3,No,Store Pickup,Yes,No,40,PayPal,Annually
933,25,Male,Puffer Jacket,Outerwear,150,Ohio,M,Cream,Fall,4.2,Yes,Free Shipping,No,Yes,1,Apple Pay,Bi-Weekly
934,31,Female,Windbreaker,Outerwear,74,Tennessee,M,Orange,Winter,4.1,No,Two-Day Shipping,No,Yes,57,Debit Card,Bi-Weekly
935,70,Male,Heels,Footwear,140,Colorado,L,Black,Fall,3,Yes,Next Day Air,Yes,No,5,Google Pay,Monthly
936,64,Female,Puffer Jacket,Outerwear,32,Arizona,L,Red,Fall,3.8,No,Standard,No,Yes,14,Cash,Daily
937,70,Female,Necklace,Accessories,52,Virginia,M,Beige,Winter,4.9,Yes,Store Pickup,Yes,Yes,18,Cash,Daily
938,33,Female,Flip Flops,Footwear,123,Oregon,XS,Olive,Fall,1.8,No,Standard,Yes,No,5,PayPal,Monthly
939,58,Female,Slip-ons,Footwear,55,Colorado,L,Beige,Spring,4.7,No,Free Shipping,Yes,No,18,Debit Card,Quarterly
940,19,Male,Oxfords,Footwear,28,Washington,M,Purple,Winter,2.5,No,Store Pickup,No,Yes,40,Apple Pay,Annually
941,29,Female,Bracelet,Accessories,23,Nevada,M,Beige,Spring,4.5,Yes,Store Pickup,Yes,No,4,Credit Card,Weekly
942,51,Male,Boots,Footwear,75,California,M,Beige,Fall,1.3,No,Standard,No,No,34,Credit Card,Quarterly
943,62,Male,Parka,Outerwear,37,Washington,S,Yellow,Summer,1.5,No,Express,Yes,Yes,41,Cash,Quarterly
944,59,Male,T-shirt,Clothing,137,Texas,XS,Red,Summer,4.8,Yes,Two-Day Shipping,No,No,24,Bank Transfer,Annually
945,50,Female,Raincoat,Outerwear,141,Texas,XXL,Cream,Winter,3.2,Yes,Express,Yes,Yes,14,Google Pay,Monthly
946,62,Male,Skirt,Clothing,109,Michigan,S,Pink,Summer,1.6,Yes,Store Pickup,No,No,35,PayPal,Quarterly
947,30,Female,Windbreaker,Outerwear,100,New York,M,Olive,Winter,1.5,No,Next Day Air,Yes,No,38,Cash,Annually
948,29,Male,Windbreaker,Outerwear,25,Illinois,XS,Cream,Summer,1.8,No,Store Pickup,Yes,No,23,Apple Pay,Daily
949,31,Male,Flip Flops,Footwear,94,Texas,S,Navy,Fall,1.8,No,Store Pickup,No,No,25,Google Pay,Weekly
950,53,Female,Parka,Outerwear,78,California,XL,White,Spring,4.4,Yes,Standard,No,Yes,19,Apple Pay,Monthly
951,21,Female,Boots,Footwear,70,Nevada,S,Pink,Fall,1.3,No,Store Pickup,Yes,No,49,Credit Card,Daily
952,34,Female,Sunglasses,Accessories,67,California,XXL,Cream,Spring,4.5,No,Express,Yes,Yes,5,Cash,Weekly
953,62,Female,Puffer Jacket,Outerwear,84,Texas,XXL,Teal,Winter,,Yes,Express,Yes,No,43,Apple Pay,Daily
954,45,Female,Cardigan,Clothing,120,Florida,XS,Teal,Spring,3.6,No,Store Pickup,No,No,12,Bank Transfer,Bi-Weekly
955,30,Male,Shorts,Clothing,129,Virginia,XS,Orange,Spring,4.5,No,Two-Day Shipping,No,Yes,45,Bank Transfer,Annually
956,41,Male,Shorts,Clothing,109,Arizona,L,Purple,Summer,2.5,No,Store Pickup,Yes,No,47,Cash,Bi-Weekly
957,55,Female,Windbreaker,Outerwear,110,Arizona,M,Olive,Summer,4.3,No,Store Pickup,No,No,27,Credit Card,Quarterly
958,39,Female,Sunglasses,Accessories,134,Arizona,XL,Orange,Summer,4.6,No,Two-Day Shipping,Yes,No,34,Cash,Annually
959,70,Male,Loafers,Footwear,116,California,L,White,Spring,3.1,Yes,Free Shipping,Yes,Yes,43,Cash,Bi-Weekly
960,38,Female,Raincoat,Outerwear,116,Michigan,XXL,Pink,Summer,3.3,No,Store Pickup,Yes,Yes,40,Cash,Monthly
961,63,Male,Heels,Footwear,144,Virginia,XS,Yellow,Summer,4.7,No,Express,No,No,52,Debit Card,Quarterly
962,19,Male,Hoodie,Clothing,22,Ohio,XS,Red,Summer,4.3,Yes,Standard,No,No,60,Credit Card,Monthly
963,18,Female,Bracelet,Accessories,102,Illinois,M,Red,Fall,2.7,No,Store Pickup,Yes,No,2,Apple Pay,Bi-Weekly
964,34,Female,Watch,Accessories,113,Virginia,XL,White,Winter,3.8,No,Store Pickup,No,Yes,24,Credit Card,Monthly
965,34,Male,Cardigan,Clothing,36,New York,XXL,Cream,Spring,2.8,No,Express,No,Yes,20,PayPal,Quarterly
966,57,Female,Windbreaker,Outerwear,39,Texas,XXL,Navy,Spring,4.7,No,Standard,Yes,No,17,Cash,Quarterly
967,59,Male,Puffer Jacket,Outerwear,79,Colorado,XS,Cream,Winter,1.7,No,Free Shipping,Yes,Yes,18,Google Pay,Bi-Weekly
968,61,Male,Raincoat,Outerwear,34,New York,L,Yellow,Summer,1,Yes,Next Day Air,Yes,No,11,Debit Card,Bi-Weekly
969,63,Female,Windbreaker,Outerwear,44,California,S,Navy,Summer,4,Yes,Next Day Air,No,No,50,Cash,Monthly
970,62,Female,Leggings,Clothing,42,Illinois,L,Black,Fall,2.7,No,Standard,Yes,Yes,16,Cash,Bi-Weekly
971,50,Male,Parka,Outerwear,50,California,XS,Navy,Spring,3.3,Yes,Next Day Air,No,No,30,Credit Card,Annually
972,25,Male,Mules,Footwear,74,New York,S,Olive,Summer,4,No,Standard,No,Yes,32,Bank Transfer,Daily
973,60,Female,Leggings,Clothing,150,Texas,M,Navy,Fall,4.7,No,Express,Yes,No,30,Apple Pay,Weekly
974,42,Male,Dress,Clothing,52,Nevada,S,Purple,Summer,4.4,Yes,Next Day Air,Yes,Yes,15,Cash,Monthly
975,70,Female,Scarf,Accessories,119,Texas,L,Black,Fall,4.1,Yes,Express,No,No,28,Google Pay,Weekly
976,57,Female,Slip-ons,Footwear,55,New York,XL,Purple,Fall,3,Yes,Next Day Air,Yes,No,4,Google Pay,Daily
977,41,Female,Sneakers,Footwear,115,Ohio,L,Orange,Fall,2.2,No,Free Shipping,No,No,24,Bank Transfer,Annually
978,39,Male,Slip-ons,Footwear,140,Georgia,XL,Purple,Spring,2,No,Free Shipping,No,Yes,20,PayPal,Weekly
979,37,Male,Oxfords,Footwear,100,Michigan,XXL,Pink,Fall,2.1,No,Store Pickup,Yes,Yes,51,Bank Transfer,Annually
980,61,Female,Scarf,Accessories,97,New York,L,Teal,Summer,1.5,No,Store Pickup,Yes,Yes,38,Bank Transfer,Annually
981,59,Female,Sunglasses,Accessories,110,New York,L,Yellow,Fall,4.7,No,Two-Day Shipping,No,Yes,16,Google Pay,Daily
982,42,Female,Belt,Accessories,15,California,S,Olive,Winter,2.8,No,Two-Day Shipping,No,Yes,17,Credit Card,Monthly
983,24,Female,Puffer Jacket,Outerwear,126,Illinois,M,White,Summer,1.7,No,Standard,Yes,Yes,17,Credit Card,Quarterly
984,68,Male,Sunglasses,Accessories,123,New York,XS,Orange,Spring,1,No,Two-Day Shipping,No,No,27,Debit Card,Weekly
985,53,Female,Flip Flops,Footwear,75,Florida,XS,Purple,Fall,4,Yes,Next Day Air,Yes,Yes,10,Credit Card,Quarterly
986,25,Male,Earrings,Accessories,78,Washington,L,Red,Summer,2.8,Yes,Express,Yes,No,6,Credit Card,Weekly
987,55,Female,Bracelet,Accessories,129,New York,S,White,Spring,2.6,No,Next Day Air,Yes,No,54,Google Pay,Monthly
988,66,Female,Leggings,Clothing,67,Tennessee,XXL,Yellow,Winter,4.2,No,Free Shipping,Yes,No,32,Google Pay,Monthly
989,31,Female,Puffer Jacket,Outerwear,51,Oregon,XS,Teal,Winter,1.7,No,Express,Yes,No,22,Apple Pay,Bi-Weekly
990,32,Female,Flip Flops,Footwear,135,Texas,XXL,Teal,Summer,3.6,Yes,Next Day Air,Yes,No,36,PayPal,Bi-Weekly
991,49,Female,Raincoat,Outerwear,129,Tennessee,L,White,Winter,2,Yes,Free Shipping,No,No,30,Debit Card,Weekly
992,20,Female,Heels,Footwear,108,Texas,S,White,Summer,1.4,Yes,Free Shipping,Yes,No,28,Debit Card,Bi-Weekly
993,35,Male,Mules,Footwear,73,Illinois,M,Navy,Spring,1.9,Yes,Two-Day Shipping,Yes,Yes,18,Google Pay,Monthly
994,33,Male,Windbreaker,Outerwear,65,Colorado,XXL,White,Spring,4.1,No,Express,Yes,No,35,Bank Transfer,Bi-Weekly
995,52,Male,Loafers,Footwear,77,Virginia,XS,Beige,Summer,4.1,Yes,Two-Day Shipping,Yes,No,8,Debit Card,Daily
996,26,Male,Windbreaker,Outerwear,109,Colorado,M,Yellow,Summer,2.8,Yes,Store Pickup,Yes,Yes,40,Google Pay,Daily
997,26,Male,Coat,Clothing,88,Arizona,XL,Yellow,Winter,3.2,No,Two-Day Shipping,No,No,50,Google Pay,Quarterly
998,51,Female,Trench Coat,Outerwear,57,Michigan,L,Navy,Spring,1.8,No,Free Shipping,Yes,No,24,Apple Pay,Bi-Weekly
999,38,Female,Watch,Accessories,65,Virginia,XS,Red,Winter,4.1,Yes,Next Day Air,Yes,No,25,Debit Card,Weekly
1000,46,Female,Hoodie,Clothing,139,Illinois,L,Cream,Winter,2.5,Yes,Next Day Air,Yes,No,3,Debit Card,Weekly
1001,41,Male,Shorts,Clothing,104,Arizona,L,Orange,Winter,1.3,No,Free Shipping,No,Yes,59,Bank Transfer,Monthly
1002,39,Male,Skirt,Clothing,94,Tennessee,XL,Navy,Spring,5,Yes,Store Pickup,No,Yes,1,Google Pay,Weekly
1003,46,Female,Watch,Accessories,100,Virginia,XL,Yellow,Fall,3.5,No,Free Shipping,Yes,Yes,56,Apple Pay,Monthly
1004,20,Male,Puffer Jacket,Outerwear,54,Tennessee,L,Beige,Winter,,No,Express,Yes,Yes,5,Google Pay,Monthly
1005,32,Male,Bracelet,Accessories,26,Ohio,XS,Navy,Summer,2.7,Yes,Next Day Air,Yes,No,35,Google Pay,Bi-Weekly
1006,22,Male,Sneakers,Footwear,24,Ohio,XXL,Yellow,Spring,1.9,Yes,Store Pickup,No,Yes,5,Cash,Monthly
1007,48,Female,Necklace,Accessories,99,Nevada,XXL,Beige,Summer,3.7,No,Two-Day Shipping,Yes,Yes,52,Credit Card,Monthly
1008,39,Female,Trench Coat,Outerwear,142,Oregon,L,Black,Fall,4.2,No,Standard,Yes,Yes,54,Bank Transfer,Weekly
1009,27,Male,Slip-ons,Footwear,144,Georgia,L,Cream,Winter,2.7,No,Free Shipping,Yes,Yes,10,Google Pay,Monthly
1010,21,Female,Skirt,Clothing,118,Washington,L,Navy,Winter,2.9,Yes,Free Shipping,No,Yes,19,Debit Card,Monthly
1011,55,Male,Parka,Outerwear,118,Illinois,S,Olive,Summer,3.4,Yes,Free Shipping,Yes,No,37,Apple Pay,Daily
1012,23,Male,Jacket,Clothing,53,Michigan,L,Yellow,Spring,4.7,Yes,Standard,Yes,No,11,Credit Card,Weekly
1013,61,Female,Necklace,Accessories,37,Texas,S,Olive,Fall,1.4,Yes,Standard,Yes,Yes,50,Debit Card,Monthly
1014,35,Female,Raincoat,Outerwear,149,California,XL,Olive,Summer,1.3,No,Express,Yes,No,38,Debit Card,Annually
1015,43,Female,Watch,Accessories,56,Oregon,L,Yellow,Fall,4.8,No,Free Shipping,No,No,51,Debit Card,Bi-Weekly
1016,33,Female,Scarf,Accessories,53,Oregon,S,Black,Spring,1.2,Yes,Express,Yes,No,8,Debit Card,Annually
1017,67,Female,Shorts,Clothing,96,Colorado,S,Cream,Winter,2.7,Yes,Store Pickup,No,Yes,57,Apple Pay,Annually
1018,28,Female,Skirt,Clothing,64,Georgia,XS,Black,Spring,4.4,No,Next Day Air,Yes,No,29,Cash,Monthly
1019,26,Female,Earrings,Accessories,123,Nevada,M,Teal,Summer,1,Yes,Free Shipping,No,Yes,31,PayPal,Weekly
1020,33,Female,Dress,Clothing,86,Tennessee,S,Cream,Summer,2.7,Yes,Store Pickup,No,No,51,Google Pay,Bi-Weekly
1021,24,Female,Watch,Accessories,143,New York,S,Navy,Fall,3.7,No,Two-Day Shipping,No,Yes,27,Bank Transfer,Annually
1022,64,Female,Cardigan,Clothing,131,Texas,M,Beige,Spring,2.6,Yes,Next Day Air,No,No,58,Google Pay,Quarterly
1023,55,Male,Oxfords,Footwear,130,Ohio,M,Orange,Spring,4.3,No,Next Day Air,No,Yes,33,Debit Card,Daily
1024,33,Female,Slip-ons,Footwear,15,Illinois,XS,White,Fall,3.1,No,Standard,No,Yes,31,Google Pay,Weekly
1025,33,Female,Belt,Accessories,99,Florida,XL,Orange,Summer,1.1,No,Standard,No,Yes,60,Apple Pay,Daily
1026,65,Female,Dress,Clothing,58,Nevada,M,Orange,Fall,2.7,No,Express,Yes,No,6,Bank Transfer,Bi-Weekly
1027,22,Male,Belt,Accessories,46,Washington,XS,Red,Spring,4.1,No,Express,Yes,No,21,Credit Card,Quarterly
1028,25,Female,Puffer Jacket,Outerwear,86,Virginia,XS,Beige,Spring,2.4,No,Express,No,Yes,58,Google Pay,Daily
1029,27,Female,Dress,Clothing,56,Michigan,XXL,Purple,Summer,2.9,No,Standard,No,No,50,Bank Transfer,Monthly
1030,67,Female,Leggings,Clothing,69,Florida,S,Teal,Winter,4.1,Yes,Store Pickup,Yes,No,35,Bank Transfer,Monthly
1031,59,Female,Trench Coat,Outerwear,65,Tennessee,XS,Black,Winter,1.8,No,Standard,No,No,26,Cash,Daily
1032,23,Male,Earrings,Accessories,39,Colorado,XL,Purple,Spring,3.4,No,Next Day Air,No,Yes,39,Bank Transfer,Daily
1033,37,Female,Scarf,Accessories,90,Texas,XS,Black,Fall,3.7,Yes,Store Pickup,No,No,9,PayPal,Bi-Weekly
1034,51,Female,Raincoat,Outerwear,34,Arizona,M,Cream,Fall,2.6,Yes,Free Shipping,No,Yes,45,Credit Card,Weekly
1035,25,Male,Skirt,Clothing,82,Virginia,M,Beige,Spring,1.7,Yes,Two-Day Shipping,Yes,Yes,3,PayPal,Bi-Weekly
1036,54,Female,Leggings,Clothing,91,California,L,Black,Fall,4.7,No,Standard,No,No,47,Credit Card,Weekly
1037,55,Male,Jacket,Clothing,42,Tennessee,L,Black,Winter,4.2,No,Two-Day Shipping,Yes,No,10,Google Pay,Quarterly
1038,39,Male,Boots,Footwear,62,Nevada,XL,Cream,Spring,3.5,Yes,Next Day Air,Yes,Yes,10,Cash,Annually
1039,18,Female,Mules,Footwear,63,Arizona,XL,Red,Spring,2.7,No,Express,No,No,8,Apple Pay,Quarterly
1040,36,Female,Puffer Jacket,Outerwear,78,Colorado,XS,Cream,Winter,2,No,Standard,Yes,No,37,Debit Card,Annually
1041,54,Male,Sunglasses,Accessories,45,Nevada,S,Navy,Spring,1.9,Yes,Store Pickup,Yes,Yes,43,Apple Pay,Weekly
1042,25,Male,Flip Flops,Footwear,68,Oregon,XS,Cream,Spring,2.7,No,Express,No,Yes,9,Cash,Annually
1043,38,Female,Skirt,Clothing,111,Nevada,XL,Orange,Fall,2.8,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly
1044,49,Female,Slip-ons,Footwear,126,Texas,M,Black,Winter,2.9,Yes,Standard,No,No,13,Apple Pay,Daily
1045,36,Female,Sunglasses,Accessories,60,Illinois,XS,Yellow,Spring,3.3,No,Free Shipping,Yes,No,12,Cash,Bi-Weekly
1046,35,Male,Parka,Outerwear,137,New York,L,Navy,Spring,4.1,No,Next Day Air,Yes,Yes,7,PayPal,Annually
1047,62,Male,Hat,Accessories,84,Washington,XXL,Purple,Fall,4,Yes,Standard,Yes,Yes,57,PayPal,Bi-Weekly
1048,58,Female,Loafers,Footwear,150,Texas,S,Black,Fall,4.1,No,Two-Day Shipping,No,Yes,30,Debit Card,Weekly
1049,64,Female,Shorts,Clothing,79,Oregon,M,Teal,Summer,3.5,No,Standard,No,No,39,Debit Card,Weekly
1050,39,Female,Watch,Accessories,135,Virginia,S,Purple,Fall,3,No,Two-Day Shipping,Yes,Yes,6,Google Pay,Weekly
1051,20,Male,Mules,Footwear,134,Illinois,XL,Cream,Spring,1.4,No,Store Pickup,Yes,Yes,47,Debit Card,Weekly
1052,20,Female,Belt,Accessories,17,Tennessee,XL,Pink,Spring,5,No,Express,Yes,No,59,Debit Card,Quarterly
1053,69,Female,Jacket,Clothing,76,Texas,L,Cream,Fall,3.2,Yes,Next Day Air,Yes,No,56,PayPal,Daily
1054,55,Male,Leggings,Clothing,86,Texas,L,Cream,Fall,4.7,No,Two-Day Shipping,Yes,Yes,47,Credit Card,Annually
1055,30,Male,Shorts,Clothing,55,New York,XXL,Black,Summer,1.8,Yes,Express,Yes,No,29,Credit Card,Annually
1056,57,Male,Windbreaker,Outerwear,23,California,XXL,Cream,Summer,2.5,No,Store Pickup,No,Yes,44,Credit Card,Weekly
1057,18,Male,Parka,Outerwear,110,Texas,XL,Navy,Winter,1.4,Yes,Express,Yes,Yes,26,Credit Card,Monthly
1058,35,Female,Loafers,Footwear,130,Florida,XL,Purple,Summer,4.8,No,Express,No,No,20,PayPal,Quarterly
1059,30,Female,Sneakers,Footwear,90,Illinois,XL,Yellow,Spring,4.5,Yes,Store Pickup,Yes,Yes,14,Cash,Annually
1060,48,Female,Leggings,Clothing,49,Texas,XL,Navy,Summer,4.2,Yes,Standard,Yes,Yes,34,Google Pay,Daily
1061,34,Female,Belt,Accessories,100,Michigan,S,Navy,Spring,2.7,Yes,Express,Yes,Yes,33,Debit Card,Quarterly
1062,45,Male,Raincoat,Outerwear,97,Arizona,S,Orange,Fall,5,No,Standard,Yes,Yes,49,Credit Card,Annually
1063,23,Female,T-shirt,Clothing,57,Virginia,XXL,Orange,Spring,1.3,Yes,Next Day Air,Yes,No,50,Google Pay,Annually
1064,68,Male,Watch,Accessories,53,Georgia,M,Pink,Spring,4.2,No,Free Shipping,No,Yes,5,Google Pay,Weekly
1065,49,Male,Trench Coat,Outerwear,53,Florida,M,Purple,Spring,2.3,No,Standard,No,No,1,Credit Card,Quarterly
1066,60,Female,T-shirt,Clothing,77,Illinois,M,Orange,Fall,1.4,No,Two-Day Shipping,Yes,No,24,Google Pay,Daily
1067,27,Female,Mules,Footwear,145,New York,M,Beige,Spring,2.5,Yes,Two-Day Shipping,No,Yes,35,Cash,Daily
1068,44,Male,Raincoat,Outerwear,76,Illinois,XL,Teal,Winter,3.5,Yes,Two-Day Shipping,Yes,Yes,4,Credit Card,Bi-Weekly
1069,43,Female,Jacket,Clothing,150,California,XL,Purple,Spring,2,No,Store Pickup,Yes,No,31,Debit Card,Quarterly
1070,63,Male,Mules,Footwear,150,Nevada,XS,Pink,Fall,2,Yes,Express,No,No,46,Debit Card,Quarterly
1071,37,Male,Bracelet,Accessories,20,New York,L,Cream,Summer,2.5,No,Express,Yes,No,49,PayPal,Daily
1072,70,Female,Raincoat,Outerwear,89,Nevada,L,Navy,Fall,4.8,No,Free Shipping,Yes,Yes,25,Bank Transfer,Weekly
1073,52,Male,Necklace,Accessories,90,New York,XXL,Black,Spring,2.9,No,Next Day Air,No,No,32,Google Pay,Quarterly
1074,64,Male,Hoodie,Clothing,109,New York,XL,Cream,Summer,4.3,No,Free Shipping,Yes,No,39,Bank Transfer,Annually
